股票代码,股票名称,综合分
002092,中泰化学,95.67
601311,骆驼股份,94.18
002950,奥美医疗,93.78
601112,振石股份,93.62
002021,中捷资源,93.36
002683,广东宏大,93.28
688658,悦康药业,93.12
002690,美亚光电,92.48
605005,合兴股份,92.47
600426,华鲁恒升,91.26
001228,永泰运,91.1
002136,安 纳 达,90.76
001220,世盟股份,90.73
002168,ST惠程,90.48
600106,重庆路桥,89.65
000852,石化机械,89.58
600271,航天信息,89.14
600435,北方导航,89.02
688779,五矿新能,88.99
002538,ST司特,88.66
000973,佛塑科技,88.41
688778,厦钨新能,88.36
603628,清源股份,88.29
600486,扬农化工,88.26
002598,ST章鼓,88.14
002653,海思科,88.11
002373,千方科技,87.75
601969,海南矿业,87.66
300008,天海防务,87.49
300929,华骐环保,87.4
688575,亚辉龙,87.24
300901,中胤时尚,87.18
601089,福元医药,87.07
600097,开创国际,86.88
000902,新洋丰,86.85
688552,航天南湖,86.81
300674,宇信科技,86.78
000049,德赛电池,86.76
600326,西藏天路,86.71
300311,ST任子行,86.64
