日期,板块,热度分,置信度,股票代码,股票名称,匹配线索
20260306,金融,4.0,观察,000001,平安银行,券商|银行|保险|基金
20260306,金融,4.0,观察,001227,兰州银行,券商|银行|保险|基金
20260306,金融,4.0,观察,001236,弘业期货,券商|银行|保险|基金
20260306,金融,4.0,观察,002142,宁波银行,券商|银行|保险|基金
20260306,金融,4.0,观察,002807,江阴银行,券商|银行|保险|基金
20260306,金融,4.0,观察,002936,郑州银行,券商|银行|保险|基金
20260306,金融,4.0,观察,002948,青岛银行,券商|银行|保险|基金
20260306,金融,4.0,观察,002961,瑞达期货,券商|银行|保险|基金
20260306,金融,4.0,观察,002966,苏州银行,券商|银行|保险|基金
20260306,金融,4.0,观察,600000,浦发银行,券商|银行|保险|基金
20260306,金融,4.0,观察,600015,华夏银行,券商|银行|保险|基金
20260306,金融,4.0,观察,600016,民生银行,券商|银行|保险|基金
20260306,金融,4.0,观察,600036,招商银行,券商|银行|保险|基金
20260306,金融,4.0,观察,600318,新力金融,券商|银行|保险|基金
20260306,金融,4.0,观察,600816,建元信托,券商|银行|保险|基金
20260306,金融,4.0,观察,600908,无锡银行,券商|银行|保险|基金
20260306,金融,4.0,观察,600919,江苏银行,券商|银行|保险|基金
20260306,金融,4.0,观察,600926,杭州银行,券商|银行|保险|基金
20260306,金融,4.0,观察,600928,西安银行,券商|银行|保险|基金
20260306,金融,4.0,观察,601009,南京银行,券商|银行|保险|基金
20260306,金融,4.0,观察,601128,常熟银行,券商|银行|保险|基金
20260306,金融,4.0,观察,601166,兴业银行,券商|银行|保险|基金
20260306,金融,4.0,观察,601169,北京银行,券商|银行|保险|基金
20260306,金融,4.0,观察,601187,厦门银行,券商|银行|保险|基金
20260306,金融,4.0,观察,601229,上海银行,券商|银行|保险|基金
20260306,金融,4.0,观察,601288,农业银行,券商|银行|保险|基金
20260306,金融,4.0,观察,601328,交通银行,券商|银行|保险|基金
20260306,金融,4.0,观察,601336,新华保险,券商|银行|保险|基金
20260306,金融,4.0,观察,601398,工商银行,券商|银行|保险|基金
20260306,金融,4.0,观察,601528,瑞丰银行,券商|银行|保险|基金
20260306,金融,4.0,观察,601577,长沙银行,券商|银行|保险|基金
20260306,金融,4.0,观察,601658,邮储银行,券商|银行|保险|基金
20260306,金融,4.0,观察,601665,齐鲁银行,券商|银行|保险|基金
20260306,金融,4.0,观察,601818,光大银行,券商|银行|保险|基金
20260306,金融,4.0,观察,601838,成都银行,券商|银行|保险|基金
20260306,金融,4.0,观察,601860,紫金银行,券商|银行|保险|基金
20260306,金融,4.0,观察,601916,浙商银行,券商|银行|保险|基金
20260306,金融,4.0,观察,601939,建设银行,券商|银行|保险|基金
