股票代码,股票名称,命中策略数,来源策略,综合评分,权重,建议买入价,建议仓位%,建议金额,最新价,止损价(下轨),止盈价(上轨),MA20,stop_pct,因子分
601083,锦江航运,1,Theme,49.4,6.0,12.29,5.0,6145.0,12.29,10.877935786379725,12.182064213620274,11.53,0.0738,13.7
601998,中信银行,1,CCTV,45.5,6.0,8.07,5.0,5649.0,8.07,7.070347772007392,8.372652227992608,7.721500000000001,0.04,15.0
301282,金禄电子,1,CCTV,45.4,6.0,24.71,5.0,7413.0,24.71,22.338691740623982,25.741308259376016,24.04,0.12,15.0
300975,商络电子,1,CCTV,45.3,6.0,17.0,5.0,5100.0,17.0,15.942992710629003,19.088007289370996,17.5155,0.1191,15.0
003031,中瓷电子,1,CCTV,45.2,6.0,88.3,5.0,8830.0,88.3,73.19126500673981,85.72373499326021,79.45750000000001,0.12,15.0
600988,赤峰黄金,1,CCTV,45.1,6.0,44.87,5.0,8974.0,44.87,36.20966801057986,44.815331989420145,40.5125,0.1038,15.0
601988,中国银行,1,CCTV,45.0,6.0,5.7,5.0,5130.0,5.7,5.130449633613698,5.743550366386303,5.437,0.04,15.0
600015,华夏银行,1,CCTV,44.9,6.0,7.07,5.0,5656.0,7.07,6.574740026542649,7.100259973457353,6.837500000000001,0.04,15.0
600686,金龙汽车,1,CCTV,44.7,6.0,17.63,4.9,5289.0,17.63,15.690264514152855,18.004735485847153,16.847500000000004,0.0801,15.0
603629,利通电子,1,CCTV,44.6,6.0,42.41,4.5,8482.0,42.41,40.36853905674499,47.94946094325502,44.159000000000006,0.12,15.0
601398,工商银行,1,CCTV,44.5,6.0,7.33,4.1,4398.0,7.33,6.905491558069352,7.494508441930648,7.2,0.04,15.0
601939,建设银行,1,CCTV,43.3,6.0,9.21,0.4,921.0,9.21,8.807010004650703,9.416989995349294,9.111999999999998,0.04,14.1
600741,华域汽车,1,CCTV,43.0,6.0,18.69,0.0,1869.0,18.69,16.60192406441067,18.64207593558933,17.622,0.0566,13.7
