股票代码,股票名称,命中策略数,来源策略,综合评分,权重,建议买入价,建议仓位%,建议金额,最新价,止损价(下轨),止盈价(上轨),MA20,stop_pct,因子分
603636,南威软件,2,Theme/CCTV,59.1,12.2,13.13,5.0,5252.0,13.13,11.547629975650901,13.112370024349099,12.33,0.0563,9.8
600409,三友化工,2,Boll/CCTV,47.7,12.2,5.24,5.0,5240.0,5.86,5.249239967192515,6.666760032807486,5.958,0.0951,-0.9
603556,海兴电力,1,CCTV,43.3,12.2,31.87,5.0,6374.0,31.87,30.50457498646249,37.49342501353752,33.999,0.1091,15.0
000683,博源化工,1,CCTV,43.2,12.2,6.73,5.0,5384.0,6.73,6.002013137316523,7.219986862683476,6.611,0.0783,15.0
601600,中国铝业,1,Boll,43.0,12.2,9.35,5.0,5610.0,10.52,9.346441209694222,11.897558790305778,10.622,0.1073,15.0
601988,中国银行,1,CCTV,42.9,12.2,6.05,5.0,5445.0,6.05,5.221780524545661,5.851219475454339,5.5365,0.04,15.0
600515,海南机场,1,CCTV,42.6,12.2,4.96,5.0,5456.0,4.96,4.578788346367689,5.723211653632313,5.151000000000001,0.0905,15.0
601857,中国石油,1,Boll,42.5,12.2,8.81,5.0,5286.0,9.75,8.808191276413048,9.96980872358695,9.389,0.0403,15.0
601963,重庆银行,1,CCTV,40.8,12.2,10.65,4.0,4260.0,10.65,10.164917101482951,11.06908289851705,10.617,0.04,13.6
601398,工商银行,1,CCTV,40.5,12.2,7.92,3.7,3960.0,7.92,7.516885353238163,8.008114646761838,7.7625,0.04,14.7
600795,国电电力,1,CCTV,39.9,12.2,5.13,3.1,3591.0,5.13,5.095159626804037,5.324840373195963,5.21,0.04,13.8
300192,科德教育,1,CCTV,38.4,12.2,13.66,1.8,2732.0,13.66,12.41281987366531,13.903180126334686,13.157999999999998,0.067,11.1
600029,南方航空,1,CCTV,37.6,12.2,7.08,1.2,1416.0,7.08,6.6392676806103985,7.4277323193896,7.033499999999999,0.0406,10.8
600801,华新建材,1,Boll,36.6,12.2,20.54,0.6,2054.0,21.07,20.544158396598128,23.433841603401866,21.988999999999997,0.0715,11.1
002279,久其软件,1,CCTV,35.0,12.2,8.94,0.0,894.0,8.94,7.122899899131608,8.421100100868394,7.772,0.0794,15.0
