date,open,high,low,close,volume,amount
2026-05-11,18.26,18.46,18.17,18.32,28052755.0,515192596.0
2026-05-12,18.24,18.42,17.99,18.17,23196810.0,423206613.0
2026-05-13,18.02,18.23,17.86,18.2,22788954.0,412628072.0
2026-05-14,18.23,18.32,17.69,17.76,22543473.0,405449390.0
2026-05-15,17.9,18.92,17.66,18.26,46538720.0,854800868.0
2026-05-18,17.97,18.41,17.87,18.11,26047590.0,473525083.0
2026-05-19,18.08,18.56,18.03,18.55,33248324.0,612048539.0
2026-05-20,18.39,19.74,18.04,19.42,88562206.0,1699087620.0
2026-05-21,19.27,19.75,18.41,18.44,65383214.0,1249469699.0
2026-05-22,18.46,18.94,18.07,18.47,43524419.0,807930947.0
2026-05-25,18.36,18.42,17.6,17.72,45554330.0,814815615.0
2026-05-26,17.39,17.4,16.82,16.94,37813495.0,644313893.0
2026-05-27,16.94,16.96,16.07,16.2,33685997.0,553185002.0
2026-05-28,16.09,16.51,15.92,16.3,24068200.0,391456252.0
2026-05-29,16.26,16.3,15.15,15.24,33054550.0,516458485.0
2026-06-01,15.17,15.43,15.14,15.22,16599460.0,254541727.0
2026-06-02,15.15,15.29,14.76,14.92,15112436.0,226889569.0
2026-06-03,14.92,15.13,14.77,14.84,15325261.0,229697078.0
2026-06-04,14.76,15.21,14.67,15.01,14191392.0,213551147.0
2026-06-05,14.9,15.16,14.48,14.93,18547851.0,275472060.0
2026-06-08,14.33,14.74,14.02,14.14,18457197.0,265411278.0
2026-06-09,14.32,14.55,14.09,14.49,16925839.0,244027414.0
2026-06-10,14.33,14.67,14.09,14.47,17637600.0,254217343.0
2026-06-11,14.36,14.64,14.27,14.39,15345793.0,222382413.0
2026-06-12,14.52,15.1,14.42,14.87,26308781.0,391070641.0
2026-06-15,14.91,15.19,14.72,15.12,23969785.0,359855120.0
2026-06-16,15.18,15.34,15.02,15.11,20131472.0,305939866.0
2026-06-17,14.98,15.1,14.74,14.86,18797778.0,280313918.0
2026-06-18,14.77,14.83,14.53,14.65,17588935.0,258065122.0
2026-06-22,14.85,14.85,14.11,14.55,18862693.0,271423065.0
2026-06-23,14.4,14.92,14.4,14.55,17080901.0,250963538.0
2026-06-24,14.66,14.82,14.22,14.56,16649900.0,242674645.0
2026-06-25,14.56,14.7,14.04,14.11,18664214.0,266395165.0
2026-06-26,14.01,15.52,13.91,15.1,59126039.0,895328670.0
2026-06-29,15.15,15.98,14.76,15.86,63671439.0,979989543.0
2026-06-30,15.36,16.08,15.33,15.85,45624583.0,720286891.0
2026-07-01,15.9,16.12,15.6,15.72,34420038.0,544509054.0
2026-07-02,15.35,15.44,14.86,14.87,32675401.0,494452279.0
2026-07-03,14.84,14.99,14.55,14.58,23151581.0,340115087.0
2026-07-06,14.65,14.77,14.3,14.32,19648851.0,285558002.0
2026-07-07,14.21,14.27,13.75,13.82,19486105.0,271995686.0
2026-07-08,13.71,13.81,13.44,13.5,15859669.0,215404951.0
2026-07-09,12.69,13.49,12.69,13.39,20166506.0,266381987.0
2026-07-10,13.39,14.38,13.18,13.87,28176329.0,393149397.0
2026-07-13,13.78,13.88,13.1,13.18,21226400.0,283781974.0
2026-07-14,13.7,13.94,12.7,12.98,21705886.0,284319261.0
2026-07-15,13.34,13.5,13.01,13.1,19995581.0,265280828.0
2026-07-16,12.91,13.28,12.89,13.13,15125877.0,198195066.0
2026-07-17,13.07,13.18,12.4,12.42,19239113.0,245209222.0
2026-07-20,12.43,12.66,11.9,12.15,18943930.0,232578767.0
2026-07-21,12.22,12.6,12.0,12.59,19538900.0,241811721.0
2026-07-22,12.47,12.58,12.12,12.15,16062158.0,197255821.0
2026-07-23,12.15,12.38,12.07,12.34,11968371.0,146752765.0
2026-07-24,12.26,12.34,12.02,12.03,10729679.0,130277536.0
2026-07-27,12.03,12.44,11.95,12.42,14258224.0,175946313.0
2026-07-28,13.66,13.66,13.66,13.66,9033073.0,123391777.0
2026-07-29,13.53,13.74,13.0,13.42,46947018.0,627129164.0
2026-07-30,12.8,14.75,12.8,14.24,57959194.0,808512498.0
